,close,returns,volatility_21d,volatility_regime,price_vs_ma_50,price_vs_ma_200,momentum_10,momentum_20,market_phase
2022-10-20,135.47674217844553,0.027533387844582258,0.17401500303412537,Low,6.428253434690556,8.716431633492272,5.085512885016552,6.012872423196525,Bull
2022-10-21,137.55442902585185,0.015336114627480857,0.17874598554280127,Medium,7.924919239204353,10.280890484957217,5.1433352577901825,8.09492408110264,Bull
2022-10-22,136.93562222371798,-0.004498632334241748,0.17890122405980707,Medium,7.305131742683657,9.694691318771032,3.277860108639108,8.822182267828072,Bull
2022-10-23,135.28091455334715,-0.012083836502874812,0.17989346240780738,Medium,5.881335023591094,8.302464841335278,1.2505659420338988,7.823263862512397,Bull
2022-10-24,134.36196292045224,-0.006792914107130121,0.1821202333224913,Medium,5.001559848474657,7.508640432189417,0.5725075604531282,6.324413927526162,Bull
2022-10-25,135.40291447335107,0.007747367858231602,0.1822743942028727,Medium,5.604579404654131,8.278049007086397,2.3766006670152606,5.133841340911416,Bull
2022-10-26,135.99172191605103,0.004348558116271883,0.1730830905999472,Low,5.856242373192333,8.676506046821174,3.855403496718468,4.656937737706723,Bull
2022-10-27,137.34508807423515,0.009951827501820665,0.17358784966721175,Low,6.711082000894386,9.664522230504469,5.344946784605864,4.502411878542234,Bull
2022-10-28,136.08492536910154,-0.009175156700562126,0.17518678573271662,Low,5.5856558888343955,8.561905518690317,4.465765168174185,4.254178343885884,Bull
2022-10-29,135.4641247806573,-0.0045618615490323755,0.1739731753041704,Low,4.9659983597942325,7.970077861560654,2.743769025629783,3.753871871154213,Bull
2022-10-30,134.45073465265202,-0.007480874583186914,0.17689054140466812,Low,4.042324993740132,7.073805210434281,-0.7573311177221043,4.289667595720448,Bull
2022-10-31,132.91997109804433,-0.011385311940186549,0.17574067647678412,Low,2.7177208521370844,5.780163268505767,-3.3691811747744715,1.6008657997547138,Bull
2022-11-01,135.01376559839963,0.01575229427947189,0.17669726863909385,Low,4.131743762107654,7.364658155094439,-1.403474562797491,1.828381613012775,Bull
2022-11-02,135.3387993534536,0.0024074119673158645,0.1713660960602319,Low,4.1937382265305745,7.542945920686783,0.04278859312680794,1.293889634733425,Bull
2022-11-03,135.40179287753938,0.00046545059056768423,0.16964521142500014,Low,4.086359570430598,7.500245707105235,0.7739020288820564,1.3508402369610373,Bull
2022-11-04,136.0882799670715,0.00506999999736335,0.17028678791100618,Low,4.46960774790679,7.949464501858983,0.5061674605647326,2.8947977068239927,Bull
2022-11-05,136.19722542297583,0.000800549877849166,0.1655839349446785,Low,4.4135993101425575,7.940254185192397,0.1511147178882455,4.012344296724235,Bull
2022-11-06,136.35315162726494,0.0011448559528643987,0.16033490618763546,Low,4.375873244051309,7.973983161342435,-0.7222220036249616,4.584122399220436,Bull
2022-11-07,134.83274452744772,-0.011150509406437581,0.1653780945390105,Low,3.0330495227286036,6.697531117035371,-0.9201466203971886,3.5045269605071594,Bull
2022-11-08,136.4699313869835,0.012142353589802424,0.16898839934412602,Low,4.057798017863079,7.908978067252459,0.7424892811693118,3.5066304977144247,Bull
2022-11-09,138.05670867924968,0.011627303363747066,0.16863352149782126,Low,5.01337658783183,9.06900230009704,2.682003959229795,1.9043611909459024,Bull
2022-11-10,139.4951701983662,0.0104193525463403,0.1450752457177889,Low,5.843100558617387,10.096887430362788,4.9467352768771455,1.410889628388201,Bull
2022-11-11,140.93808515971702,0.010343834552113629,0.13998843409875275,Low,6.670945691964469,11.11752877087393,4.387937433683131,2.9228792851724306,Bull
2022-11-12,140.65888370359158,-0.0019810220623406316,0.13896620215495262,Low,6.2248487497161165,10.78392037263971,3.930938042566745,3.975408628778654,Bull
2022-11-13,137.2115320292862,-0.02450859542984818,0.1592458785466867,Low,3.437215940736893,7.991023473414427,1.3365695632875374,2.1208153311372824,Bull
2022-11-14,137.87819676197148,0.0048586640118777336,0.15742145145428274,Low,3.7116339270728105,8.438445426074459,1.3152615312156835,1.8280864176727585,Bull
2022-11-15,139.91198159996983,0.014750590635511429,0.16282441306845744,Low,4.968332368988393,9.94994450316562,2.7274830052208543,2.8827193513578875,Bull
2022-11-16,140.83202999499352,0.00657590854265977,0.16347769360641823,Low,5.392695426382721,10.572752276752674,3.284763362105525,2.5388180747124123,Bull
2022-11-17,142.9259618424665,0.014868292728205557,0.1674371816843043,Low,6.693640010403823,12.095668568333506,6.002412354197295,5.0270347393806425,Bull
2022-11-18,143.9588428247625,0.007226685543907374,0.1632926016490402,Low,7.2073468678012675,12.771536455271315,5.4875908280066055,6.270824882868298,Bull
2022-11-19,143.2558629872526,-0.004883200112726804,0.16347715970869778,Low,6.438692458479922,12.097807332301546,3.7659555683615897,6.548962605037656,Bull
2022-11-20,140.95705990784722,-0.016046834185138636,0.17264616266342453,Low,4.517852326606464,10.201156962472835,1.0479858961440547,6.046562261042454,Bull
2022-11-21,139.16871104224188,-0.012687189040226143,0.17400093019243873,Low,2.9881595898884283,8.718142735679258,-1.2554265339067228,3.0774235689427387,Bull
2022-11-22,139.6044920586339,0.0031313145974294354,0.1670107524186326,Low,3.0949064146089,8.969527604155525,-0.7496089953191953,3.1518623820800507,Bull
2022-11-23,142.6276213312827,0.02165495700080422,0.18085161936526242,Medium,5.075114954498994,11.222588388139476,3.9472551773859,5.336582551959657,Bull
2022-11-24,144.91367781401624,0.016028147012447702,0.18652363406401662,Medium,6.506263672301094,12.876777140189532,5.102678463506871,6.4850535616147065,Bull
2022-11-25,144.9440103353284,0.00020931441234339765,0.18670370561021482,Medium,6.2941348014246,12.769945355880562,3.5965674117502733,6.422146181897914,Bull
2022-11-26,144.859588334329,-0.0005824455995392386,0.18697703179415023,Medium,6.023353076724747,12.576966490008456,2.8598312042215523,6.238533253941414,Bull
2022-11-27,139.82505476129282,-0.03475457600650311,0.22827622278119408,Medium,2.199529795742472,8.563055018084341,-2.1695897940442133,3.702594834319961,Bull
2022-11-28,140.1948158608645,0.002644455245899513,0.22375520458341752,Medium,2.325716845073633,8.760054303842235,-2.6146549180586676,2.729454346480531,Bull
2022-11-29,138.59281281666745,-0.011426977769184887,0.22512508128103434,Medium,1.013818340100392,7.443792914295,-3.2550501412986543,0.3883216850137261,Bull
2022-11-30,139.81020228585837,0.00878392929943117,0.22361750750110543,Medium,1.767832557750304,8.301234261649725,-0.8136219801538336,0.2258372723902724,Bull
2022-12-01,140.12248533916767,0.0022336213538323157,0.22091448850608503,Medium,1.8834130705876584,8.446395866299849,0.6853367325046822,-0.5786937005885062,Sideways
2022-12-02,139.04704784453426,-0.007674981585077512,0.21941217167088484,Medium,1.0215866856313927,7.519161899744353,-0.3993024908292342,-1.1459182787586508,Sideways
2022-12-03,139.44433717894447,0.0028572295533695335,0.21965496399916268,Medium,1.2242248986932047,7.732432905288267,-2.231884765815728,1.6272722245982196,Bull
2022-12-04,137.23747908239156,-0.01582608617315817,0.20942949807908415,Medium,-0.4497029332421243,5.952909169782017,-5.2970836482919115,-0.46469833130037275,Correction
2022-12-05,136.66109807013393,-0.004199880499929587,0.2091826606552812,Medium,-0.9499661986783869,5.449886890553013,-5.71455988145485,-2.323520468125939,Correction
2022-12-06,137.08172411232027,0.0030778769388379867,0.20237043074891983,Medium,-0.7415781686655243,5.715296844608897,-5.369243632018195,-2.662963732615775,Correction
2022-12-07,139.30920228840836,0.016249271669963594,0.209518017810924,Medium,0.7393918354124951,7.356145886821963,-0.36892706658696595,-2.530512656647055,Correction
2022-12-08,141.05701927607114,0.0125463139473323,0.20752612835006196,Medium,1.8676039159018387,8.605302677136152,0.6150037787861828,-2.015731365820772,Correction
2022-12-09,139.9968245317782,-0.007516072221957049,0.20685277097821206,Medium,1.035997640097519,7.689159833795567,1.0130479976389495,-2.2749773639382687,Correction
2022-12-10,140.20227155780017,0.0014675120432845468,0.20661577351638655,Medium,1.1456122725309381,7.7477824574961,0.280429657873027,-0.5354739596161395,Correction
2022-12-11,137.9688803939087,-0.015929778733796973,0.20650833636009916,Medium,-0.4804517165281075,5.955306190375431,-1.5369445810543114,-0.8621410943218333,Correction
2022-12-12,135.11791314363623,-0.02066384276028632,0.2139410844530703,Medium,-2.5346160961784103,3.7070400414954463,-2.825759166991537,-3.21377833108214,Correction
2022-12-13,135.0869608062669,-0.00022907649066805646,0.21337635045917222,Medium,-2.5671339572257423,3.6267315391594,-3.124814145077759,-5.286956660029441,Correction
2022-12-14,138.5375648739352,0.025543576131059398,0.2190384825772779,Medium,-0.1235122557477153,6.1970549067128955,0.9473256141371733,-4.3999386643572835,Correction
2022-12-15,141.2103449279617,0.019292818207528484,0.22255515428632466,Medium,1.7268416009994958,8.15343992895503,3.3288528499113346,-2.575936321017225,Correction
2022-12-16,141.27766636452984,0.0004767457837631106,0.2225774804101533,Medium,1.7177062114218877,8.116233511231341,3.060905660021862,-2.47268545422914,Correction
2022-12-17,139.87719932354486,-0.009912869295076288,0.22462810899202795,Medium,0.654426961600274,6.96205210620684,0.4077239879391348,0.03729271720369631,Correction
2022-12-18,137.85729280543495,-0.014440570213575254,0.19601493510379076,Medium,-0.8332354364375183,5.348940148518078,-2.2683922339049367,-1.667339153074976,Correction
2022-12-19,139.3275250799495,0.010664885727805329,0.19962461099007342,Medium,0.15409689656891157,6.406798299219685,-0.4780818808334919,0.5301229178846123,Correction
2022-12-20,140.26153572187795,0.006703705110619573,0.19665805726772714,Medium,0.7191932333936446,7.053765890330466,0.04227047352320934,0.3228186703404967,Correction
2022-12-21,142.42862241949493,0.015450327749968906,0.2014330965442341,Medium,2.1665412343722323,8.63265949259089,3.2324260462601506,1.645800868251257,Bull
2022-12-22,145.2981573621482,0.02014717894414253,0.2121337988400672,Medium,4.076204291599939,10.726945729084258,7.534340918727733,4.495679422552845,Bull
2022-12-23,146.06166364549048,0.005254755443589554,0.2095596517400505,Medium,4.463570844451614,11.204873906193935,8.124176288903872,4.745496733979393,Bull
2022-12-24,144.77638276297472,-0.008799577181561435,0.21311991578164838,Medium,3.415815644804532,10.132072595416219,4.503340227408104,5.49332713701125,Bull
2022-12-25,142.91169111182455,-0.012879805501170738,0.2102619522113259,Medium,1.9860102240264688,8.637949688664115,1.2048311224866604,4.573791027555507,Bull
2022-12-26,141.8456920240443,-0.0074591454309090865,0.21177338592044856,Medium,1.1459905818815619,7.76554429071199,0.40206330847001315,3.4752757470577045,Bull
2022-12-27,142.28803410118417,0.003118473820585832,0.21177637608644564,Medium,1.3536495114778724,8.040404650400902,1.7235366373492322,2.1382878975997555,Bull
2022-12-28,144.78498248839466,0.01754854793646854,0.21293328131858613,Medium,3.010234593608563,9.86207002709203,5.0252616615191315,2.642876782350889,Bull
2022-12-29,146.5071510420888,0.011894662858644045,0.21253523720558515,Medium,4.1103193616488065,11.082333620688335,5.153056410080814,4.650338700241585,Bull
2022-12-30,147.82491949391544,0.008994567449121194,0.21101666722977697,Medium,4.922534051271499,11.987851192614695,5.392343476856554,5.436893319501412,Bull
2022-12-31,146.75091481908007,-0.007265383120195645,0.21379812797294379,Medium,4.07435354215766,11.089118480011217,3.0347077196707595,6.365228448689431,Bull
2023-01-01,145.2031792661184,-0.010546684188441069,0.208781061942739,Medium,2.9103828794500464,9.845604904909688,-0.06536772231258148,7.4640481693653005,Bull
2023-01-02,141.98474421206723,-0.02216504535450048,0.2109350110182653,Medium,0.561331061794812,7.36018114181054,-2.791231683707529,5.106180022580187,Bull
2023-01-03,143.48987905632308,0.010600680042130328,0.21253373518573504,Medium,1.5466301585377096,8.44540871454793,-0.8886143458618379,3.574708554242556,Bull
2023-01-04,145.53616009240056,0.014260803964259328,0.2006936536863777,Medium,2.912844296982464,9.922928175021962,1.8364270691628937,3.0633840365206,Bull
2023-01-05,148.29672121820252,0.018968214662591576,0.20035277290531334,Medium,4.754328077221182,11.919437143857103,4.547920421203,4.96826924898508,Bull
2023-01-06,145.61573391301096,-0.018078533922855855,0.21254855966656605,Medium,2.821451044717249,9.814625056531213,2.3387067175728804,4.102551822039624,Bull
2023-01-07,146.90127748378333,0.008828328754228787,0.2097356792435991,Medium,3.6861069509055433,10.698060268900278,1.4616812869789886,6.560396257826295,Bull
2023-01-08,145.11385827173777,-0.012167485828997515,0.20757000993555516,Medium,2.397650584530253,9.282928034172855,-0.9510066644806692,4.1530438357158195,Bull
2023-01-09,145.3184085175565,0.0014095845031953935,0.20546357293470593,Medium,2.478912397173705,9.374510238214494,-1.695594345621898,3.6053168601445584,Bull
2023-01-10,144.69582099003532,-0.004284299104789335,0.20587773839773804,Medium,1.960379237240617,8.847741404233789,-1.4003959236495,1.5918138728203246,Bull
2023-01-11,147.00540279087602,0.01596163444830756,0.20631944458622112,Medium,3.4799024331941597,10.508452811835367,1.2411735981721295,1.1749945489484714,Bull
2023-01-12,147.56150254629628,0.0037828524997229884,0.19526296613506128,Medium,3.7992515815548966,10.841549285708352,3.9277165762961586,1.0268532230648164,Bull
2023-01-13,147.3956286875588,-0.00112409982193995,0.1946822288153752,Medium,3.6463800375645006,10.62962962738685,2.721968724848267,1.8091665744075502,Bull
2023-01-14,148.38897964219575,0.006739351522714543,0.19275709922890696,Medium,4.29435984418709,11.28956372740011,1.9602135634085194,3.832638525063259,Bull
2023-01-15,146.55489108651182,-0.012360005170912292,0.19228501263660602,Medium,2.9807400064906453,9.842573258552157,-1.174557412586208,3.3199450721910218,Bull
2023-01-16,145.79053533123727,-0.005215491271617467,0.19115549224450903,Medium,2.3578320304779687,9.20840875533868,0.12004294695979745,2.461557116997204,Bull
2023-01-17,147.15047157614782,0.009328014619198521,0.1930692911747378,Medium,3.211820715903446,10.161550568443879,0.16963371362921364,1.6337945048567226,Bull
2023-01-18,149.30562381694907,0.014645907809313297,0.19030379503930367,Medium,4.56630926530972,11.698131208154837,2.8886045723916176,1.9101270859170016,Bull
2023-01-19,151.11377203166623,0.012110382505979622,0.1904531870361394,Medium,5.665348086610744,12.957703084237448,3.988044992530715,2.224829581514598,Bull
2023-01-20,151.95345116942443,0.005556602329946703,0.18912629658567504,Medium,6.076979208235667,13.484012550543056,5.01578423601392,3.5451474743842137,Bull
2023-01-21,153.30565325217492,0.008898791520324245,0.18810218769859577,Medium,6.8083070547627855,14.388676916893983,4.285727151308438,5.580094063372298,Bull
2023-01-22,151.60847584558198,-0.011070546784085145,0.18855593096403098,Medium,5.447152496933949,13.032301883218022,2.7425671529849094,6.778003993964887,Bull
2023-01-23,150.8119151211152,-0.005254064589885532,0.16921505659406783,Low,4.695433522764358,12.357672772212315,2.317766452082548,5.102824054871524,Bull
2023-01-24,152.28502060747863,0.00976783223779365,0.16876337041836553,Low,5.489247060041946,13.369243975662704,2.6255595089859307,4.637239646004976,Bull
2023-01-25,154.97662330652707,0.01767476990390393,0.1720439858505159,Low,7.088252830641362,15.27141191174115,5.746469570260793,4.504416573375081,Bull
2023-01-26,157.73280649724427,0.017784509249925806,0.17070797513537625,Low,8.715960105581733,17.196252773610322,8.19138988609518,8.32126601887122,Bull
2023-01-27,158.79634315519021,0.006742647148451741,0.15281288693400455,Low,9.182006899789474,17.851257604726545,7.91426045346777,8.097319421010486,Bull
2023-01-28,156.76642844140946,-0.012783132617839588,0.16255546120225906,Low,7.538333104001738,16.220291507519647,4.997001742953411,8.029949936174452,Bull
2023-01-29,156.58860113984133,-0.0011343455568650906,0.1537085671672885,Low,7.175402959469368,15.973906673150328,3.622984877267066,7.755516136775786,Bull
2023-01-30,154.576448983548,-0.01284992739986468,0.1639524746221593,Low,5.558233390493661,14.382733060382957,1.7261850875627704,6.8285510430830865,Bull
